c_real,c_img,divergence
-1.166667,0.144444,0
-1.166667,0.166667,0
-1.166667,0.188889,0
-1.166667,0.211111,1
-1.166667,0.233333,1
-1.166667,0.255556,1
-1.166667,0.277778,1
-1.166667,0.300000,1
-1.166667,0.322222,1
-1.166667,0.344444,1
-1.166667,0.366667,1
-1.166667,0.388889,1
-1.166667,0.411111,1
-1.166667,0.433333,1
-1.166667,0.455556,1
-1.166667,0.477778,1
-1.166667,0.500000,1
-1.166667,0.522222,1
-1.166667,0.544444,1
-1.166667,0.566667,1
-1.166667,0.588889,1
-1.166667,0.611111,1
-1.166667,0.633333,1
-1.166667,0.655556,1
-1.166667,0.677778,1
-1.166667,0.700000,1
-1.166667,0.722222,1
-1.166667,0.744444,1
-1.166667,0.766667,1
-1.166667,0.788889,1
-1.166667,0.811111,1
-1.166667,0.833333,1
-1.166667,0.855556,1
-1.166667,0.877778,1
-1.166667,0.900000,1
-1.166667,0.922222,1
-1.166667,0.944444,1
-1.166667,0.966667,1
-1.166667,0.988889,1
-1.166667,1.011111,1
-1.166667,1.033333,1
-1.166667,1.055556,1
-1.166667,1.077778,1
-1.166667,1.100000,1
-1.141414,-1.100000,1
-1.141414,-1.077778,1
-1.141414,-1.055556,1
-1.141414,-1.033333,1
-1.141414,-1.011111,1
-1.141414,-0.988889,1
-1.141414,-0.966667,1
-1.141414,-0.944444,1
-1.141414,-0.922222,1
-1.141414,-0.900000,1
-1.141414,-0.877778,1
-1.141414,-0.855556,1
-1.141414,-0.833333,1
-1.141414,-0.811111,1
-1.141414,-0.788889,1
-1.141414,-0.766667,1
-1.141414,-0.744444,1
-1.141414,-0.722222,1
-1.141414,-0.700000,1
-1.141414,-0.677778,1
-1.141414,-0.655556,1
-1.141414,-0.633333,1
-1.141414,-0.611111,1
-1.141414,-0.588889,1
-1.141414,-0.566667,1
-1.141414,-0.544444,1
-1.141414,-0.522222,1
-1.141414,-0.500000,1
-1.141414,-0.477778,1
-1.141414,-0.455556,1
-1.141414,-0.433333,1
-1.141414,-0.411111,1
-1.141414,-0.388889,1
-1.141414,-0.366667,1
-1.141414,-0.344444,1
-1.141414,-0.322222,1
-1.141414,-0.300000,1
-1.141414,-0.277778,1
-1.141414,-0.255556,0
-1.141414,-0.233333,0
-1.141414,-0.211111,1
-1.141414,-0.188889,0
-1.141414,-0.166667,0
-1.141414,-0.144444,0
-1.141414,-0.122222,0
-1.141414,-0.100000,0
-1.141414,-0.077778,0
-1.141414,-0.055556,0
-1.141414,-0.033333,0
-1.141414,-0.011111,0
-1.141414,0.011111,0
-1.141414,0.033333,0
-1.141414,0.055556,0
-1.141414,0.077778,0
-1.141414,0.100000,0
-1.141414,0.122222,0
-1.141414,0.144444,0
-1.141414,0.166667,0
-1.141414,0.188889,0
-1.141414,0.211111,1
-1.141414,0.233333,0
-1.141414,0.255556,0
-1.141414,0.277778,1
-1.141414,0.300000,1
-1.141414,0.322222,1
-1.141414,0.344444,1
-1.141414,0.366667,1
-1.141414,0.388889,1
-1.141414,0.411111,1
-1.141414,0.433333,1
-1.141414,0.455556,1
-1.141414,0.477778,1
-1.141414,0.500000,1
-1.141414,0.522222,1
-1.141414,0.544444,1
-1.141414,0.566667,1
-1.141414,0.588889,1
-1.141414,0.611111,1
-1.141414,0.633333,1
-1.141414,0.655556,1
-1.141414,0.677778,1
-1.141414,0.700000,1
-1.141414,0.722222,1
-1.141414,0.744444,1
-1.141414,0.766667,1
-1.141414,0.788889,1
-1.141414,0.811111,1
-1.141414,0.833333,1
-1.141414,0.855556,1
-1.141414,0.877778,1
-1.141414,0.900000,1
-1.141414,0.922222,1
-1.141414,0.944444,1
-1.141414,0.966667,1
-1.141414,0.988889,1
-1.141414,1.011111,1
-1.141414,1.033333,1
-1.141414,1.055556,1
-1.141414,1.077778,1
-1.141414,1.100000,1
-1.116162,-1.100000,1
-1.116162,-1.077778,1
-1.116162,-1.055556,1
-1.116162,-1.033333,1
-1.116162,-1.011111,1
-1.116162,-0.988889,1
-1.116162,-0.966667,1
-1.116162,-0.944444,1
-1.116162,-0.922222,1
-1.116162,-0.900000,1
-1.116162,-0.877778,1
-1.116162,-0.855556,1
-1.116162,-0.833333,1
-1.116162,-0.811111,1
-1.116162,-0.788889,1
-1.116162,-0.766667,1
-1.116162,-0.744444,1
-1.116162,-0.722222,1
-1.116162,-0.700000,1
-1.116162,-0.677778,1
-1.116162,-0.655556,1
-1.116162,-0.633333,1
-1.116162,-0.611111,1
-1.116162,-0.588889,1
-1.116162,-0.566667,1
-1.116162,-0.544444,1
-1.116162,-0.522222,1
-1.116162,-0.500000,1
-1.116162,-0.477778,1
-1.116162,-0.455556,1
-1.116162,-0.433333,1
-1.116162,-0.411111,1
-1.116162,-0.388889,1
-1.116162,-0.366667,1
-1.116162,-0.344444,1
-1.116162,-0.322222,1
-1.116162,-0.300000,1
-1.116162,-0.277778,1
-1.116162,-0.255556,0
-1.116162,-0.233333,0
-1.116162,-0.211111,0
-1.116162,-0.188889,0
-1.116162,-0.166667,0
-1.116162,-0.144444,0
-1.116162,-0.122222,0
-1.116162,-0.100000,0
-1.116162,-0.077778,0
-1.116162,-0.055556,0
-1.116162,-0.033333,0
-1.116162,-0.011111,0
-1.116162,0.011111,0
-1.116162,0.033333,0
-1.116162,0.055556,0
-1.116162,0.077778,0
-1.116162,0.100000,0
-1.116162,0.122222,0
-1.116162,0.144444,0
-1.116162,0.166667,0
-1.116162,0.188889,0
-1.116162,0.211111,0
-1.116162,0.233333,0
-1.116162,0.255556,0
-1.116162,0.277778,1
-1.116162,0.300000,1
-1.116162,0.322222,1
-1.116162,0.344444,1
-1.116162,0.366667,1
-1.116162,0.388889,1
-1.116162,0.411111,1
-1.116162,0.433333,1
-1.116162,0.455556,1
-1.116162,0.477778,1
-1.116162,0.500000,1
-1.116162,0.522222,1
-1.116162,0.544444,1
-1.116162,0.566667,1
-1.116162,0.588889,1
-1.116162,0.611111,1
-1.116162,0.633333,1
-1.116162,0.655556,1
-1.116162,0.677778,1
-1.116162,0.700000,1
-1.116162,0.722222,1
-1.116162,0.744444,1
-1.116162,0.766667,1
-1.116162,0.788889,1
-1.116162,0.811111,1
-1.116162,0.833333,1
-1.116162,0.855556,1
-1.116162,0.877778,1
-1.116162,0.900000,1
-1.116162,0.922222,1
-1.116162,0.944444,1
-1.116162,0.966667,1
-1.116162,0.988889,1
-1.116162,1.011111,1
-1.116162,1.033333,1
-1.116162,1.055556,1
-1.116162,1.077778,1
-1.116162,1.100000,1
-1.090909,-1.100000,1
-1.090909,-1.077778,1
-1.090909,-1.055556,1
-1.090909,-1.033333,1
-1.090909,-1.011111,1
-1.090909,-0.988889,1
-1.090909,-0.966667,1
-1.090909,-0.944444,1
-1.090909,-0.922222,1
-1.090909,-0.900000,1
-1.090909,-0.877778,1
-1.090909,-0.855556,1
-1.090909,-0.833333,1
-1.090909,-0.811111,1
-1.090909,-0.788889,1
-1.090909,-0.766667,1
-1.090909,-0.744444,1
-1.090909,-0.722222,1
-1.090909,-0.700000,1
-1.090909,-0.677778,1
-1.090909,-0.655556,1
-1.090909,-0.633333,1
-1.090909,-0.611111,1
-1.090909,-0.588889,1
-1.090909,-0.566667,1
-1.090909,-0.544444,1
-1.090909,-0.522222,1
-1.090909,-0.500000,1
-1.090909,-0.477778,1
-1.090909,-0.455556,1
-1.090909,-0.433333,1
-1.090909,-0.411111,1
-1.090909,-0.388889,1
-1.090909,-0.366667,1
-1.090909,-0.344444,1
-1.090909,-0.322222,1
-1.090909,-0.300000,1
-1.090909,-0.277778,1
-1.090909,-0.255556,1
-1.090909,-0.233333,0
-1.090909,-0.211111,0
-1.090909,-0.188889,0
-1.090909,-0.166667,0
-1.090909,-0.144444,0
-1.090909,-0.122222,0
-1.090909,-0.100000,0
-1.090909,-0.077778,0
-1.090909,-0.055556,0
-1.090909,-0.033333,0
-1.090909,-0.011111,0
-1.090909,0.011111,0
-1.090909,0.033333,0
-1.090909,0.055556,0
-1.090909,0.077778,0
-1.090909,0.100000,0
-1.090909,0.122222,0
-1.090909,0.144444,0
-1.090909,0.166667,0
-1.090909,0.188889,0
-1.090909,0.211111,0
-1.090909,0.233333,0
-1.090909,0.255556,1
-1.090909,0.277778,1
-1.090909,0.300000,1
-1.090909,0.322222,1
-1.090909,0.344444,1
-1.090909,0.366667,1
-1.090909,0.388889,1
-1.090909,0.411111,1
-1.090909,0.433333,1
-1.090909,0.455556,1
-1.090909,0.477778,1
-1.090909,0.500000,1
-1.090909,0.522222,1
-1.090909,0.544444,1
-1.090909,0.566667,1
-1.090909,0.588889,1
-1.090909,0.611111,1
-1.090909,0.633333,1
-1.090909,0.655556,1
-1.090909,0.677778,1
-1.090909,0.700000,1
-1.090909,0.722222,1
-1.090909,0.744444,1
-1.090909,0.766667,1
-1.090909,0.788889,1
-1.090909,0.811111,1
-1.090909,0.833333,1
-1.090909,0.855556,1
-1.090909,0.877778,1
-1.090909,0.900000,1
-1.090909,0.922222,1
-1.090909,0.944444,1
-1.090909,0.966667,1
-1.090909,0.988889,1
-1.090909,1.011111,1
-1.090909,1.033333,1
-1.090909,1.055556,1
-1.090909,1.077778,1
-1.090909,1.100000,1
-1.065657,-1.100000,1
-1.065657,-1.077778,1
-1.065657,-1.055556,1
-1.065657,-1.033333,1
-1.065657,-1.011111,1
-1.065657,-0.988889,1
-1.065657,-0.966667,1
-1.065657,-0.944444,1
-1.065657,-0.922222,1
-1.065657,-0.900000,1
-1.065657,-0.877778,1
-1.065657,-0.855556,1
-1.065657,-0.833333,1
-1.065657,-0.811111,1
-1.065657,-0.788889,1
-1.065657,-0.766667,1
-1.065657,-0.744444,1
-1.065657,-0.722222,1
-1.065657,-0.700000,1
-1.065657,-0.677778,1
-1.065657,-0.655556,1
-1.065657,-0.633333,1
-1.065657,-0.611111,1
-1.065657,-0.588889,1
-1.065657,-0.566667,1
-1.065657,-0.544444,1
-1.065657,-0.522222,1
-1.065657,-0.500000,1
-1.065657,-0.477778,1
-1.065657,-0.455556,1
-1.065657,-0.433333,1
-1.065657,-0.411111,1
-1.065657,-0.388889,1
-1.065657,-0.366667,1
-1.065657,-0.344444,1
-1.065657,-0.322222,1
-1.065657,-0.300000,1
-1.065657,-0.277778,1
-1.065657,-0.255556,1
-1.065657,-0.233333,0
-1.065657,-0.211111,0
-1.065657,-0.188889,0
-1.065657,-0.166667,0
-1.065657,-0.144444,0
-1.065657,-0.122222,0
-1.065657,-0.100000,0
-1.065657,-0.077778,0
-1.065657,-0.055556,0
-1.065657,-0.033333,0
-1.065657,-0.011111,0
-1.065657,0.011111,0
-1.065657,0.033333,0
-1.065657,0.055556,0
-1.065657,0.077778,0
-1.065657,0.100000,0
-1.065657,0.122222,0
-1.065657,0.144444,0
-1.065657,0.166667,0
-1.065657,0.188889,0
-1.065657,0.211111,0
-1.065657,0.233333,0
-1.065657,0.255556,1
-1.065657,0.277778,1
-1.065657,0.300000,1
-1.065657,0.322222,1
-1.065657,0.344444,1
-1.065657,0.366667,1
-1.065657,0.388889,1
-1.065657,0.411111,1
-1.065657,0.433333,1
-1.065657,0.455556,1
-1.065657,0.477778,1
-1.065657,0.500000,1
-1.065657,0.522222,1
-1.065657,0.544444,1
-1.065657,0.566667,1
-1.065657,0.588889,1
-1.065657,0.611111,1
-1.065657,0.633333,1
-1.065657,0.655556,1
-1.065657,0.677778,1
-1.065657,0.700000,1
-1.065657,0.722222,1
-1.065657,0.744444,1
-1.065657,0.766667,1
-1.065657,0.788889,1
-1.065657,0.811111,1
-1.065657,0.833333,1
-1.065657,0.855556,1
-1.065657,0.877778,1
-1.065657,0.900000,1
-1.065657,0.922222,1
-1.065657,0.944444,1
-1.065657,0.966667,1
-1.065657,0.988889,1
-1.065657,1.011111,1
-1.065657,1.033333,1
-1.065657,1.055556,1
-1.065657,1.077778,1
-1.065657,1.100000,1
-1.040404,-1.100000,1
-1.040404,-1.077778,1
-1.040404,-1.055556,1
-1.040404,-1.033333,1
-1.040404,-1.011111,1
-1.040404,-0.988889,1
-1.040404,-0.966667,1
-1.040404,-0.944444,1
-1.040404,-0.922222,1
-1.040404,-0.900000,1
-1.040404,-0.877778,1
-1.040404,-0.855556,1
-1.040404,-0.833333,1
-1.040404,-0.811111,1
-1.040404,-0.788889,1
-1.040404,-0.766667,1
-1.040404,-0.744444,1
-1.040404,-0.722222,1
-1.040404,-0.700000,1
-1.040404,-0.677778,1
-1.040404,-0.655556,1
-1.040404,-0.633333,1
-1.040404,-0.611111,1
-1.040404,-0.588889,1
-1.040404,-0.566667,1
-1.040404,-0.544444,1
-1.040404,-0.522222,1
-1.040404,-0.500000,1
-1.040404,-0.477778,1
-1.040404,-0.455556,1
-1.040404,-0.433333,1
-1.040404,-0.411111,1
-1.040404,-0.388889,1
-1.040404,-0.366667,1
-1.040404,-0.344444,1
-1.040404,-0.322222,1
-1.040404,-0.300000,1
-1.040404,-0.277778,1
-1.040404,-0.255556,0
-1.040404,-0.233333,0
-1.040404,-0.211111,0
-1.040404,-0.188889,0
-1.040404,-0.166667,0
-1.040404,-0.144444,0
-1.040404,-0.122222,0
-1.040404,-0.100000,0
-1.040404,-0.077778,0
-1.040404,-0.055556,0
-1.040404,-0.033333,0
-1.040404,-0.011111,0
-1.040404,0.011111,0
-1.040404,0.033333,0
-1.040404,0.055556,0
-1.040404,0.077778,0
-1.040404,0.100000,0
-1.040404,0.122222,0
-1.040404,0.144444,0
-1.040404,0.166667,0
-1.040404,0.188889,0
-1.040404,0.211111,0
-1.040404,0.233333,0
-1.040404,0.255556,0
-1.040404,0.277778,1
-1.040404,0.300000,1
-1.040404,0.322222,1
-1.040404,0.344444,1
-1.040404,0.366667,1
-1.040404,0.388889,1
-1.040404,0.411111,1
-1.040404,0.433333,1
-1.040404,0.455556,1
-1.040404,0.477778,1
-1.040404,0.500000,1
-1.040404,0.522222,1
-1.040404,0.544444,1
-1.040404,0.566667,1
-1.040404,0.588889,1
-1.040404,0.611111,1
-1.040404,0.633333,1
-1.040404,0.655556,1
-1.040404,0.677778,1
-1.040404,0.700000,1
-1.040404,0.722222,1
-1.040404,0.744444,1
-1.040404,0.766667,1
-1.040404,0.788889,1
-1.040404,0.811111,1
-1.040404,0.833333,1
-1.040404,0.855556,1
-1.040404,0.877778,1
-1.040404,0.900000,1
-1.040404,0.922222,1
-1.040404,0.944444,1
-1.040404,0.966667,1
-1.040404,0.988889,1
-1.040404,1.011111,1
-1.040404,1.033333,1
-1.040404,1.055556,1
-1.040404,1.077778,1
-1.040404,1.100000,1
-1.015152,-1.100000,1
-1.015152,-1.077778,1
-1.015152,-1.055556,1
-1.015152,-1.033333,1
-1.015152,-1.011111,1
-1.015152,-0.988889,1
-1.015152,-0.966667,1
-1.015152,-0.944444,1
-1.015152,-0.922222,1
-1.015152,-0.900000,1
-1.015152,-0.877778,1
-1.015152,-0.855556,1
-1.015152,-0.833333,1
-1.015152,-0.811111,1
-1.015152,-0.788889,1
-1.015152,-0.766667,1
-1.015152,-0.744444,1
-1.015152,-0.722222,1
-1.015152,-0.700000,1
-1.015152,-0.677778,1
-1.015152,-0.655556,1
-1.015152,-0.633333,1
-1.015152,-0.611111,1
-1.015152,-0.588889,1
-1.015152,-0.566667,1
-1.015152,-0.544444,1
-1.015152,-0.522222,1
-1.015152,-0.500000,1
-1.015152,-0.477778,1
-1.015152,-0.455556,1
-1.015152,-0.433333,1
-1.015152,-0.411111,1
-1.015152,-0.388889,1
-1.015152,-0.366667,1
-1.015152,-0.344444,1
-1.015152,-0.322222,1
-1.015152,-0.300000,1
-1.015152,-0.277778,0
-1.015152,-0.255556,1
-1.015152,-0.233333,0
-1.015152,-0.211111,0
-1.015152,-0.188889,0
-1.015152,-0.166667,0
-1.015152,-0.144444,0
-1.015152,-0.122222,0
-1.015152,-0.100000,0
-1.015152,-0.077778,0
-1.015152,-0.055556,0
-1.015152,-0.033333,0
-1.015152,-0.011111,0
-1.015152,0.011111,0
-1.015152,0.033333,0
-1.015152,0.055556,0
-1.015152,0.077778,0
-1.015152,0.100000,0
-1.015152,0.122222,0
-1.015152,0.144444,0
-1.015152,0.166667,0
-1.015152,0.188889,0
-1.015152,0.211111,0
-1.015152,0.233333,0
-1.015152,0.255556,1
-1.015152,0.277778,0
-1.015152,0.300000,1
-1.015152,0.322222,1
-1.015152,0.344444,1
-1.015152,0.366667,1
-1.015152,0.388889,1
-1.015152,0.411111,1
-1.015152,0.433333,1
-1.015152,0.455556,1
-1.015152,0.477778,1
-1.015152,0.500000,1
-1.015152,0.522222,1
-1.015152,0.544444,1
-1.015152,0.566667,1
-1.015152,0.588889,1
-1.015152,0.611111,1
-1.015152,0.633333,1
-1.015152,0.655556,1
-1.015152,0.677778,1
-1.015152,0.700000,1
-1.015152,0.722222,1
-1.015152,0.744444,1
-1.015152,0.766667,1
-1.015152,0.788889,1
-1.015152,0.811111,1
-1.015152,0.833333,1
-1.015152,0.855556,1
-1.015152,0.877778,1
-1.015152,0.900000,1
-1.015152,0.922222,1
-1.015152,0.944444,1
-1.015152,0.966667,1
-1.015152,0.988889,1
-1.015152,1.011111,1
-1.015152,1.033333,1
-1.015152,1.055556,1
-1.015152,1.077778,1
-1.015152,1.100000,1
-0.989899,-1.100000,1
-0.989899,-1.077778,1
-0.989899,-1.055556,1
-0.989899,-1.033333,1
-0.989899,-1.011111,1
-0.989899,-0.988889,1
-0.989899,-0.966667,1
-0.989899,-0.944444,1
-0.989899,-0.922222,1
-0.989899,-0.900000,1
-0.989899,-0.877778,1
-0.989899,-0.855556,1
-0.989899,-0.833333,1
-0.989899,-0.811111,1
-0.989899,-0.788889,1
-0.989899,-0.766667,1
-0.989899,-0.744444,1
-0.989899,-0.722222,1
-0.989899,-0.700000,1
-0.989899,-0.677778,1
-0.989899,-0.655556,1
-0.989899,-0.633333,1
-0.989899,-0.611111,1
-0.989899,-0.588889,1
-0.989899,-0.566667,1
-0.989899,-0.544444,1
-0.989899,-0.522222,1
-0.989899,-0.500000,1
-0.989899,-0.477778,1
-0.989899,-0.455556,1
-0.989899,-0.433333,1
-0.989899,-0.411111,1
-0.989899,-0.388889,1
-0.989899,-0.366667,1
-0.989899,-0.344444,1
-0.989899,-0.322222,1
-0.989899,-0.300000,1
-0.989899,-0.277778,0
-0.989899,-0.255556,0
-0.989899,-0.233333,0
-0.989899,-0.211111,0
-0.989899,-0.188889,0
-0.989899,-0.166667,0
-0.989899,-0.144444,0
-0.989899,-0.122222,0
-0.989899,-0.100000,0
-0.989899,-0.077778,0
-0.989899,-0.055556,0
-0.989899,-0.033333,0
-0.989899,-0.011111,0
-0.989899,0.011111,0
-0.989899,0.033333,0
-0.989899,0.055556,0
-0.989899,0.077778,0
-0.989899,0.100000,0
-0.989899,0.122222,0
-0.989899,0.144444,0
-0.989899,0.166667,0
-0.989899,0.188889,0
-0.989899,0.211111,0
-0.989899,0.233333,0
-0.989899,0.255556,0
-0.989899,0.277778,0
-0.989899,0.300000,1
-0.989899,0.322222,1
-0.989899,0.344444,1
-0.989899,0.366667,1
-0.989899,0.388889,1
-0.989899,0.411111,1
-0.989899,0.433333,1
-0.989899,0.455556,1
-0.989899,0.477778,1
-0.989899,0.500000,1
-0.989899,0.522222,1
-0.989899,0.544444,1
-0.989899,0.566667,1
-0.989899,0.588889,1
-0.989899,0.611111,1
-0.989899,0.633333,1
-0.989899,0.655556,1
-0.989899,0.677778,1
-0.989899,0.700000,1
-0.989899,0.722222,1
-0.989899,0.744444,1
-0.989899,0.766667,1
-0.989899,0.788889,1
-0.989899,0.811111,1
-0.989899,0.833333,1
-0.989899,0.855556,1
-0.989899,0.877778,1
-0.989899,0.900000,1
-0.989899,0.922222,1
-0.989899,0.944444,1
-0.989899,0.966667,1
-0.989899,0.988889,1
-0.989899,1.011111,1
-0.989899,1.033333,1
-0.989899,1.055556,1
-0.989899,1.077778,1
-0.989899,1.100000,1
-0.964646,-1.100000,1
-0.964646,-1.077778,1
-0.964646,-1.055556,1
-0.964646,-1.033333,1
-0.964646,-1.011111,1
-0.964646,-0.988889,1
-0.964646,-0.966667,1
-0.964646,-0.944444,1
-0.964646,-0.922222,1
-0.964646,-0.900000,1
-0.964646,-0.877778,1
-0.964646,-0.855556,1
-0.964646,-0.833333,1
-0.964646,-0.811111,1
-0.964646,-0.788889,1
-0.964646,-0.766667,1
-0.964646,-0.744444,1
-0.964646,-0.722222,1
-0.964646,-0.700000,1
-0.964646,-0.677778,1
-0.964646,-0.655556,1
-0.964646,-0.633333,1
-0.964646,-0.611111,1
-0.964646,-0.588889,1
-0.964646,-0.566667,1
-0.964646,-0.544444,1
-0.964646,-0.522222,1
-0.964646,-0.500000,1
-0.964646,-0.477778,1
-0.964646,-0.455556,1
-0.964646,-0.433333,1
-0.964646,-0.411111,1
-0.964646,-0.388889,1
-0.964646,-0.366667,1
-0.964646,-0.344444,1
-0.964646,-0.322222,1
-0.964646,-0.300000,1
-0.964646,-0.277778,1
-0.964646,-0.255556,1
-0.964646,-0.233333,0
-0.964646,-0.211111,0
-0.964646,-0.188889,0
-0.964646,-0.166667,0
-0.964646,-0.144444,0
-0.964646,-0.122222,0
-0.964646,-0.100000,0
-0.964646,-0.077778,0
-0.964646,-0.055556,0
-0.964646,-0.033333,0
-0.964646,-0.011111,0
-0.964646,0.011111,0
-0.964646,0.033333,0
-0.964646,0.055556,0
-0.964646,0.077778,0
-0.964646,0.100000,0
-0.964646,0.122222,0
-0.964646,0.144444,0
-0.964646,0.166667,0
-0.964646,0.188889,0
-0.964646,0.211111,0
-0.964646,0.233333,0
-0.964646,0.255556,1
-0.964646,0.277778,1
-0.964646,0.300000,1
-0.964646,0.322222,1
-0.964646,0.344444,1
-0.964646,0.366667,1
-0.964646,0.388889,1
-0.964646,0.411111,1
-0.964646,0.433333,1
-0.964646,0.455556,1
-0.964646,0.477778,1
-0.964646,0.500000,1
-0.964646,0.522222,1
-0.964646,0.544444,1
-0.964646,0.566667,1
-0.964646,0.588889,1
-0.964646,0.611111,1
-0.964646,0.633333,1
-0.964646,0.655556,1
-0.964646,0.677778,1
-0.964646,0.700000,1
-0.964646,0.722222,1
-0.964646,0.744444,1
-0.964646,0.766667,1
-0.964646,0.788889,1
-0.964646,0.811111,1
-0.964646,0.833333,1
-0.964646,0.855556,1
-0.964646,0.877778,1
-0.964646,0.900000,1
-0.964646,0.922222,1
-0.964646,0.944444,1
-0.964646,0.966667,1
-0.964646,0.988889,1
-0.964646,1.011111,1
-0.964646,1.033333,1
-0.964646,1.055556,1
-0.964646,1.077778,1
-0.964646,1.100000,1
-0.939394,-1.100000,1
-0.939394,-1.077778,1
-0.939394,-1.055556,1
-0.939394,-1.033333,1
-0.939394,-1.011111,1
-0.939394,-0.988889,1
-0.939394,-0.966667,1
-0.939394,-0.944444,1
-0.939394,-0.922222,1
-0.939394,-0.900000,1
-0.939394,-0.877778,1
-0.939394,-0.855556,1
-0.939394,-0.833333,1
-0.939394,-0.811111,1
-0.939394,-0.788889,1
-0.939394,-0.766667,1
-0.939394,-0.744444,1
-0.939394,-0.722222,1
-0.939394,-0.700000,1
-0.939394,-0.677778,1
-0.939394,-0.655556,1
-0.939394,-0.633333,1
-0.939394,-0.611111,1
-0.939394,-0.588889,1
-0.939394,-0.566667,1
-0.939394,-0.544444,1
-0.939394,-0.522222,1
-0.939394,-0.500000,1
-0.939394,-0.477778,1
-0.939394,-0.455556,1
-0.939394,-0.433333,1
-0.939394,-0.411111,1
-0.939394,-0.388889,1
-0.939394,-0.366667,1
-0.939394,-0.344444,1
-0.939394,-0.322222,1
-0.939394,-0.300000,1
-0.939394,-0.277778,1
-0.939394,-0.255556,1
-0.939394,-0.233333,0
-0.939394,-0.211111,0
-0.939394,-0.188889,0
-0.939394,-0.166667,0
-0.939394,-0.144444,0
-0.939394,-0.122222,0
-0.939394,-0.100000,0
-0.939394,-0.077778,0
-0.939394,-0.055556,0
-0.939394,-0.033333,0
-0.939394,-0.011111,0
-0.939394,0.011111,0
-0.939394,0.033333,0
-0.939394,0.055556,0
-0.939394,0.077778,0
-0.939394,0.100000,0
-0.939394,0.122222,0
-0.939394,0.144444,0
-0.939394,0.166667,0
-0.939394,0.188889,0
-0.939394,0.211111,0
-0.939394,0.233333,0
-0.939394,0.255556,1
-0.939394,0.277778,1
-0.939394,0.300000,1
-0.939394,0.322222,1
-0.939394,0.344444,1
-0.939394,0.366667,1
-0.939394,0.388889,1
-0.939394,0.411111,1
-0.939394,0.433333,1
-0.939394,0.455556,1
-0.939394,0.477778,1
-0.939394,0.500000,1
-0.939394,0.522222,1
-0.939394,0.544444,1
-0.939394,0.566667,1
-0.939394,0.588889,1
-0.939394,0.611111,1
-0.939394,0.633333,1
-0.939394,0.655556,1
-0.939394,0.677778,1
-0.939394,0.700000,1
-0.939394,0.722222,1
-0.939394,0.744444,1
-0.939394,0.766667,1
-0.939394,0.788889,1
-0.939394,0.811111,1
-0.939394,0.833333,1
-0.939394,0.855556,1
-0.939394,0.877778,1
-0.939394,0.900000,1
-0.939394,0.922222,1
-0.939394,0.944444,1
-0.939394,0.966667,1
-0.939394,0.988889,1
-0.939394,1.011111,1
-0.939394,1.033333,1
-0.939394,1.055556,1
-0.939394,1.077778,1
-0.939394,1.100000,1
-0.914141,-1.100000,1
-0.914141,-1.077778,1
-0.914141,-1.055556,1
-0.914141,-1.033333,1
-0.914141,-1.011111,1
-0.914141,-0.988889,1
-0.914141,-0.966667,1
-0.914141,-0.944444,1
-0.914141,-0.922222,1
-0.914141,-0.900000,1
-0.914141,-0.877778,1
-0.914141,-0.855556,1
-0.914141,-0.833333,1
-0.914141,-0.811111,1
-0.914141,-0.788889,1
-0.914141,-0.766667,1
-0.914141,-0.744444,1
-0.914141,-0.722222,1
-0.914141,-0.700000,1
-0.914141,-0.677778,1
-0.914141,-0.655556,1
-0.914141,-0.633333,1
-0.914141,-0.611111,1
-0.914141,-0.588889,1
-0.914141,-0.566667,1
-0.914141,-0.544444,1
-0.914141,-0.522222,1
-0.914141,-0.500000,1
-0.914141,-0.477778,1
-0.914141,-0.455556,1
-0.914141,-0.433333,1
-0.914141,-0.411111,1
-0.914141,-0.388889,1
-0.914141,-0.366667,1
-0.914141,-0.344444,1
-0.914141,-0.322222,1
-0.914141,-0.300000,1
-0.914141,-0.277778,1
-0.914141,-0.255556,0
-0.914141,-0.233333,0
-0.914141,-0.211111,0
-0.914141,-0.188889,0
-0.914141,-0.166667,0
-0.914141,-0.144444,0
-0.914141,-0.122222,0
-0.914141,-0.100000,0
-0.914141,-0.077778,0
-0.914141,-0.055556,0
-0.914141,-0.033333,0
-0.914141,-0.011111,0
-0.914141,0.011111,0
-0.914141,0.033333,0
-0.914141,0.055556,0
-0.914141,0.077778,0
-0.914141,0.100000,0
-0.914141,0.122222,0
-0.914141,0.144444,0
-0.914141,0.166667,0
-0.914141,0.188889,0
-0.914141,0.211111,0
-0.914141,0.233333,0
-0.914141,0.255556,0
-0.914141,0.277778,1
-0.914141,0.300000,1
-0.914141,0.322222,1
-0.914141,0.344444,1
-0.914141,0.366667,1
-0.914141,0.388889,1
-0.914141,0.411111,1
-0.914141,0.433333,1
-0.914141,0.455556,1
-0.914141,0.477778,1
-0.914141,0.500000,1
-0.914141,0.522222,1
-0.914141,0.544444,1
-0.914141,0.566667,1
-0.914141,0.588889,1
-0.914141,0.611111,1
-0.914141,0.633333,1
-0.914141,0.655556,1
-0.914141,0.677778,1
-0.914141,0.700000,1
-0.914141,0.722222,1
-0.914141,0.744444,1
-0.914141,0.766667,1
-0.914141,0.788889,1
-0.914141,0.811111,1
-0.914141,0.833333,1
-0.914141,0.855556,1
-0.914141,0.877778,1
-0.914141,0.900000,1
-0.914141,0.922222,1
-0.914141,0.944444,1
